SoilMoisture,Nitrogen,Phosphorus,Potassium,Temperature,Humidity,Crop,Irrigation
11.7,12.5,16.1,421.3,9.7,69.9,Beans,1
10.7,30.3,25.9,195.9,27.6,78.6,Sugarcane,1
37.8,18.3,15.2,145.9,15.2,28.2,Corn,0
33.6,9.7,26.6,333.5,31.2,68.9,Spinach,0
29.7,8.7,24.7,514.8,19.4,26.8,Rice,1
11.5,24.8,21.3,225.5,22.7,36.3,Wheat,1
27.9,13.5,16.9,156.0,18.2,37.5,Sunflower,0
44.6,23.2,19.4,280.4,36.3,34.0,Spinach,0
34.6,23.0,14.7,380.9,34.8,77.5,Corn,0
40.3,0.0,12.0,258.2,22.7,23.7,Rice,0
32.1,22.9,24.7,401.3,31.1,39.4,Cabbage,0
22.8,23.5,26.9,277.9,21.8,40.8,Spinach,1
18.2,25.6,21.0,281.6,11.8,68.2,Sugarcane,1
24.9,29.0,20.7,370.6,24.9,82.4,Corn,0
23.1,24.7,17.8,286.9,37.7,74.1,Onion,1
31.4,45.2,26.8,50.0,23.6,37.7,Peas,0
29.6,18.2,14.2,94.4,20.1,23.3,Sugarcane,1
25.1,18.8,25.3,333.8,22.2,42.7,Onion,0
25.0,14.8,15.3,244.7,18.8,68.1,Soybean,0
31.5,15.4,15.1,503.5,35.9,54.0,Onion,0
18.0,4.7,23.5,332.4,16.0,38.5,Cotton,1
17.7,8.4,19.8,315.3,20.7,37.3,Beans,1
24.5,25.9,19.8,285.5,10.9,21.9,Wheat,0
33.7,22.6,15.8,258.4,25.9,40.3,Sunflower,0
6.9,24.5,19.8,293.4,15.7,29.4,Rice,1
24.8,19.2,21.5,475.0,29.5,72.0,Wheat,0
31.2,4.2,17.9,236.2,12.5,67.5,Corn,0
27.8,16.7,16.1,212.7,21.4,76.7,Carrot,0
45.0,7.9,20.4,231.6,27.8,38.6,Tomato,0
38.8,26.8,9.4,62.0,23.0,70.3,Lettuce,0
7.0,33.5,19.5,256.3,23.2,42.6,Maize,1
29.6,30.5,21.7,175.0,19.3,87.0,Rice,1
7.2,26.2,23.6,206.6,43.4,25.2,Carrot,1
45.0,22.7,15.9,395.0,26.3,72.6,Beans,0
20.2,19.7,16.4,295.5,6.3,23.1,Sugarcane,1
29.3,8.0,25.0,70.1,16.0,36.5,Onion,0
24.9,25.1,16.7,333.2,35.7,55.4,Potato,0
22.5,15.0,16.5,288.2,19.3,81.0,Rice,1
5.0,28.8,21.7,428.4,17.9,82.7,Spinach,1
22.5,16.4,24.7,365.1,26.7,30.6,Sugarcane,1
32.2,17.2,17.8,414.2,39.3,64.0,Sugarcane,0
5.6,19.0,19.1,349.0,25.6,81.3,Maize,1
32.2,0.0,14.6,480.1,22.9,28.8,Lettuce,0
32.6,12.5,17.8,485.5,23.7,62.9,Onion,0
27.5,22.1,10.1,347.7,20.7,40.1,Soybean,0
42.8,24.0,24.8,305.5,20.2,21.2,Corn,0
29.2,25.3,24.7,406.2,19.5,65.9,Tomato,0
25.9,18.2,22.5,199.2,18.8,78.1,Sugarcane,1
32.4,10.2,28.2,535.1,17.8,31.1,Peas,0
31.7,18.9,12.8,493.8,17.5,86.1,Peas,0
24.1,24.7,16.4,100.7,26.0,87.6,Onion,1
12.8,39.8,28.7,369.9,11.6,50.8,Beans,1
24.5,19.0,21.0,160.8,37.9,47.2,Cotton,0
40.1,24.7,25.5,256.4,13.4,76.1,Soybean,0
10.7,41.9,14.1,322.0,11.1,29.9,Tomato,1
21.0,14.0,18.2,411.0,21.9,44.3,Cotton,0
31.7,22.9,21.1,451.8,21.7,60.9,Potato,0
15.5,14.1,18.2,172.6,26.9,62.7,Sunflower,1
35.1,8.8,20.9,293.4,25.0,50.0,Soybean,0
15.5,21.0,17.7,301.4,16.5,86.6,Lettuce,1
21.3,29.5,21.0,96.6,17.2,70.0,Cotton,0
34.8,36.8,18.3,550.3,25.2,41.2,Sugarcane,0
14.0,15.8,17.8,385.2,11.8,48.2,Cotton,1
39.7,15.3,28.5,176.3,28.1,74.8,Peas,0
26.0,21.2,24.2,108.2,23.9,72.0,Tomato,0
27.7,6.9,20.6,159.6,32.3,75.4,Cotton,0
43.0,31.7,23.3,393.4,26.9,71.5,Cotton,0
22.2,11.6,14.2,328.2,23.5,55.2,Lettuce,1
36.4,9.5,18.2,274.3,20.2,75.8,Maize,0
43.6,12.7,17.0,50.0,25.7,71.0,Sunflower,0
19.3,25.5,26.3,243.8,33.8,69.3,Beans,1
23.4,24.9,14.3,319.7,25.9,65.3,Potato,0
12.3,6.8,8.9,381.8,31.6,44.2,Sugarcane,1
33.4,36.4,18.9,478.5,17.9,55.5,Peas,0
25.2,25.8,11.0,400.1,21.7,38.2,Corn,0
35.2,33.0,16.3,285.3,29.3,81.0,Lettuce,0
18.5,19.0,27.4,350.9,12.0,26.2,Spinach,1
7.3,22.2,20.7,259.2,12.9,28.5,Wheat,1
42.4,48.4,18.6,335.3,25.8,44.2,Lettuce,0
22.4,11.7,14.6,186.4,28.2,48.9,Rice,1
7.5,6.3,13.7,196.0,25.7,45.5,Sugarcane,1
36.0,17.0,23.3,431.5,32.7,74.5,Peas,0
45.0,20.8,27.4,243.3,25.0,48.7,Wheat,0
31.5,8.6,24.5,179.7,41.9,61.8,Sugarcane,0
30.5,24.6,31.3,186.9,30.7,70.8,Potato,0
25.5,5.4,16.9,347.9,18.2,26.5,Cotton,0
24.1,12.6,17.7,200.0,21.6,62.7,Carrot,1
36.7,12.4,22.4,322.2,30.2,39.0,Sugarcane,0
29.1,15.0,11.1,431.0,32.1,81.2,Corn,0
20.8,25.3,16.2,227.9,15.4,59.7,Tomato,1
36.7,15.5,16.0,118.8,7.6,75.3,Beans,0
32.3,34.2,16.4,301.6,15.4,34.9,Barley,0
21.4,8.6,16.8,271.1,9.9,28.6,Tomato,1
17.1,0.0,19.4,441.2,23.9,52.2,Onion,1
26.0,29.0,20.6,376.2,25.7,60.3,Carrot,0
17.5,18.2,31.7,313.4,33.5,53.7,Sugarcane,1
21.8,4.4,14.2,207.5,28.8,56.6,Tomato,1
24.0,13.0,21.6,154.8,33.3,31.3,Spinach,1
22.0,20.5,19.9,345.7,12.6,49.7,Peas,1
9.4,22.8,27.9,323.9,42.3,89.4,Soybean,1
27.7,0.0,22.6,324.2,22.3,48.2,Cotton,0
26.8,24.6,25.8,306.6,38.4,83.2,Barley,0
28.3,21.9,19.4,251.3,20.7,41.2,Onion,0
20.7,39.2,20.2,500.0,29.1,77.3,Cotton,0
24.2,10.8,25.7,279.4,36.8,86.6,Wheat,0
38.2,12.0,29.7,254.9,26.2,32.6,Sugarcane,0
40.6,13.2,20.5,303.9,27.1,62.1,Wheat,0
10.5,18.7,13.2,291.9,33.0,49.0,Carrot,1
25.9,14.2,14.9,247.0,22.3,86.5,Lettuce,0
23.7,13.5,17.7,410.5,11.4,29.9,Carrot,1
20.8,27.4,12.4,272.2,24.0,86.8,Peas,1
24.6,15.5,21.8,333.0,27.3,70.1,Sugarcane,1
38.6,36.9,18.2,345.6,20.6,82.4,Soybean,0
17.8,26.1,19.3,303.4,33.7,59.6,Cabbage,1
35.4,0.0,22.0,409.8,26.2,63.3,Sugarcane,0
41.6,22.9,22.7,402.5,10.8,41.8,Maize,0
25.7,35.0,19.9,436.8,28.0,58.6,Onion,0
21.2,16.6,22.8,219.0,16.8,60.4,Sunflower,1
39.5,7.6,14.9,320.9,19.3,33.7,Cabbage,0
13.1,16.1,23.4,207.1,19.7,53.3,Maize,1
40.8,25.1,20.4,333.7,38.6,43.0,Corn,0
23.7,6.6,25.7,291.9,31.2,38.6,Lettuce,1
33.5,24.7,13.8,233.2,30.5,32.8,Wheat,0
27.1,34.2,19.4,63.3,25.9,68.8,Rice,1
32.5,6.8,35.5,302.9,26.1,56.2,Lettuce,0
37.6,13.9,23.7,436.8,19.3,54.3,Barley,0
14.6,39.2,20.2,394.5,19.2,84.5,Carrot,1
25.1,0.2,15.9,221.0,34.1,75.1,Onion,0
28.8,35.4,26.6,386.5,7.7,65.4,Soybean,0
34.2,24.7,19.6,131.8,15.2,69.3,Soybean,0
11.0,10.9,14.3,334.1,34.1,56.0,Barley,1
26.5,10.0,26.3,309.3,32.3,69.0,Sugarcane,1
23.4,41.8,26.3,314.0,16.8,58.6,Peas,1
20.1,31.6,25.6,276.0,31.1,60.9,Rice,1
33.0,0.0,29.3,306.5,18.1,75.2,Peas,0
23.0,11.7,20.1,257.1,25.6,27.5,Maize,0
22.4,24.9,21.0,330.1,22.5,61.7,Sugarcane,1
29.0,13.7,15.0,229.4,23.3,73.8,Cotton,0
25.8,30.1,19.6,318.1,39.9,78.2,Tomato,0
20.6,10.4,26.6,276.3,18.3,81.6,Onion,1
34.1,17.5,29.1,308.1,25.6,24.9,Maize,0
19.1,20.7,25.9,223.4,26.8,50.3,Sunflower,1
29.7,21.8,27.6,343.8,17.5,65.8,Spinach,0
15.1,25.6,13.2,276.0,25.1,78.1,Sunflower,1
42.9,34.2,25.3,336.1,21.5,61.0,Barley,0
14.2,33.7,14.6,290.5,27.6,24.4,Carrot,1
20.4,20.7,16.8,302.2,19.4,63.4,Sunflower,1
31.1,25.1,16.4,246.1,38.1,84.7,Barley,0
18.6,14.9,15.1,253.5,32.9,53.4,Corn,1
16.3,11.7,15.7,304.3,33.5,71.0,Potato,1
31.3,19.2,21.9,249.1,34.3,62.0,Sugarcane,0
29.3,23.8,21.4,320.6,39.6,39.1,Cabbage,0
20.7,15.1,26.9,355.9,31.6,77.9,Maize,1
37.3,10.0,23.6,429.8,39.1,87.9,Lettuce,0
31.2,29.6,13.7,372.9,34.1,44.8,Corn,0
31.1,15.4,23.9,358.3,22.4,87.7,Maize,0
29.3,29.7,19.4,331.6,27.5,57.6,Sunflower,0
10.8,18.7,24.9,96.2,16.5,85.3,Rice,1
15.9,22.6,16.9,272.3,33.2,40.0,Barley,1
34.1,12.8,23.0,226.2,22.5,62.2,Peas,0
13.2,24.1,26.2,317.2,32.0,74.9,Sugarcane,1
19.8,22.9,33.1,150.9,26.0,70.3,Peas,1
15.8,25.6,18.9,264.4,32.3,31.3,Sugarcane,1
11.7,15.1,34.6,485.0,10.5,21.6,Onion,1
21.1,22.0,23.5,189.3,27.1,58.2,Soybean,1
38.2,23.8,21.8,214.6,35.5,77.5,Onion,0
28.5,22.0,30.6,237.5,36.5,75.6,Corn,0
28.5,33.2,20.5,131.1,20.1,57.2,Onion,0
16.7,27.6,18.9,292.0,27.2,64.3,Tomato,1
27.7,26.6,12.9,245.0,24.6,22.4,Barley,0
30.3,27.1,14.6,491.7,27.2,47.9,Maize,0
32.3,15.1,16.2,220.0,30.8,89.6,Soybean,0
13.8,22.3,15.6,128.3,29.7,35.6,Rice,1
31.7,20.8,23.0,395.2,30.0,70.5,Sunflower,0
26.0,25.0,25.0,339.0,34.6,36.4,Rice,1
33.7,2.3,23.2,446.4,18.4,45.7,Rice,0
28.9,31.2,14.6,403.8,41.8,61.2,Carrot,0
32.6,22.6,13.8,422.7,19.9,58.2,Soybean,0
19.4,36.6,25.4,222.7,20.4,41.4,Soybean,1
45.0,18.2,22.1,236.9,18.4,43.1,Rice,0
19.0,0.0,18.5,191.2,25.6,26.9,Peas,1
15.5,36.7,22.5,116.0,14.9,26.9,Beans,1
39.4,5.1,19.3,403.1,22.6,29.6,Sunflower,0
15.9,11.8,23.9,145.2,22.3,38.4,Sunflower,1
33.0,20.7,21.9,307.8,26.6,75.9,Lettuce,0
14.2,17.9,24.2,336.9,27.6,69.2,Cabbage,1
32.0,31.6,17.7,164.5,25.6,41.9,Wheat,0
16.8,44.9,20.7,336.2,15.2,49.9,Sunflower,1
42.5,20.5,17.0,236.1,14.1,53.7,Sunflower,0
40.2,34.2,16.9,383.3,23.1,32.4,Cabbage,0
23.1,14.8,25.7,328.8,10.6,25.6,Sunflower,0
37.2,36.8,20.5,270.7,21.8,46.6,Spinach,0
15.9,11.2,5.0,198.6,23.6,89.1,Lettuce,1
5.0,33.4,18.8,347.3,22.5,59.3,Tomato,1
26.7,22.0,27.2,358.0,37.5,24.3,Cotton,0
5.0,3.9,23.8,379.9,22.6,47.7,Lettuce,1
38.8,24.8,36.5,508.1,24.9,62.6,Cotton,0
42.9,11.2,21.4,349.4,27.9,86.1,Corn,0
33.6,13.0,24.6,208.6,15.9,83.4,Wheat,0
28.8,28.9,15.8,244.9,19.4,21.2,Lettuce,0
34.1,30.9,16.7,380.4,40.7,50.8,Onion,0
18.1,17.2,34.0,190.5,28.9,57.8,Potato,0
6.2,0.0,20.5,311.8,36.4,23.0,Spinach,1
33.5,20.2,19.9,354.9,20.4,87.7,Soybean,0
16.0,28.4,25.6,254.7,13.9,28.2,Maize,1
37.3,28.1,15.3,222.0,30.7,55.1,Beans,0
17.3,27.0,17.2,353.8,17.6,60.8,Sunflower,1
37.3,22.8,21.9,327.2,24.6,46.6,Maize,0
35.2,28.2,23.5,411.7,24.3,27.7,Tomato,0
6.3,12.7,13.8,252.3,20.2,25.4,Spinach,1
15.0,0.0,15.4,336.9,17.8,55.3,Rice,1
36.4,23.8,19.0,50.0,21.0,62.4,Maize,0
31.4,23.1,17.9,245.6,8.8,49.6,Peas,0
26.4,33.4,18.1,371.9,25.6,33.7,Wheat,0
14.6,16.7,22.9,166.8,24.5,62.7,Onion,1
17.5,19.2,21.1,269.3,19.8,82.0,Barley,1
33.2,17.1,15.9,344.1,32.3,69.0,Barley,0
27.1,10.6,10.5,224.8,23.4,29.8,Maize,0
26.1,2.6,32.2,253.2,31.0,36.8,Sugarcane,1
24.6,23.4,21.9,336.5,15.1,60.8,Beans,1
16.0,25.3,16.4,283.2,40.8,85.9,Cabbage,1
30.3,13.1,19.5,269.9,16.8,69.0,Cotton,0
36.5,16.9,21.1,168.2,29.0,81.9,Beans,0
27.7,26.8,24.6,365.2,14.7,65.0,Beans,0
23.5,24.8,27.6,310.2,26.2,51.9,Tomato,1
25.2,8.4,12.7,333.0,41.0,46.7,Peas,0
23.5,22.6,15.1,258.6,25.9,64.9,Carrot,1
25.5,11.4,20.6,367.4,37.1,66.3,Soybean,0
30.9,30.0,20.7,243.9,17.7,71.0,Potato,0
23.8,20.1,28.8,218.4,22.8,71.3,Wheat,0
33.3,7.2,9.9,386.6,14.3,75.6,Cotton,0
33.3,45.8,19.7,412.1,21.1,77.0,Carrot,0
16.7,23.5,18.0,300.6,19.4,53.3,Corn,1
23.2,38.5,25.6,437.2,18.8,54.6,Lettuce,1
16.4,34.2,28.1,104.9,25.7,86.4,Soybean,1
21.0,0.0,12.8,377.5,41.2,64.4,Rice,1
23.5,7.4,11.9,402.2,16.2,51.7,Cotton,0
25.3,19.5,13.5,244.0,31.5,56.6,Maize,0
17.2,6.6,24.9,203.9,21.6,60.1,Spinach,1
19.3,18.3,16.5,273.5,27.4,80.3,Onion,1
39.7,49.6,18.3,304.8,33.1,28.1,Peas,0
35.1,33.3,11.2,268.4,28.3,54.0,Spinach,0
40.5,20.4,16.7,336.0,28.3,31.0,Corn,0
25.8,6.5,20.2,329.0,35.6,89.9,Sunflower,0
30.6,31.7,21.5,339.1,22.9,74.2,Rice,0
16.3,22.7,14.3,174.6,28.4,33.8,Tomato,1
31.3,24.1,10.9,331.3,14.4,42.9,Sunflower,0
12.4,15.7,18.7,333.1,21.7,50.5,Barley,1
26.9,21.1,18.9,278.9,42.9,53.6,Cotton,0
33.1,21.0,19.2,131.3,16.5,55.6,Cabbage,0
38.5,23.1,26.2,355.6,17.4,23.7,Tomato,0
31.1,14.1,18.1,437.1,19.0,40.6,Potato,0
14.1,9.3,7.4,256.5,36.3,20.8,Cotton,1
10.6,31.2,22.5,408.7,11.3,31.9,Sugarcane,1
37.2,16.2,24.2,353.6,18.1,88.0,Tomato,0
19.1,17.2,20.8,114.7,39.1,21.2,Rice,1
27.9,11.6,15.9,206.1,24.4,47.4,Lettuce,0
34.4,41.5,15.0,408.4,19.2,88.0,Tomato,0
16.0,23.1,30.8,287.9,16.4,31.3,Soybean,1
27.4,25.8,18.2,369.1,13.1,28.6,Soybean,0
45.0,13.3,17.1,379.5,41.9,58.6,Peas,0
26.8,14.8,22.4,164.1,13.2,72.0,Corn,0
11.3,16.8,12.7,329.0,26.8,47.4,Tomato,1
10.8,19.2,21.2,83.9,21.6,44.9,Onion,1
17.6,42.8,29.1,346.8,34.1,86.0,Spinach,1
5.0,25.7,15.4,318.8,32.6,64.8,Carrot,1
19.7,18.9,24.8,207.8,13.1,38.4,Soybean,1
29.4,24.3,17.3,373.6,30.3,84.5,Cotton,0
20.3,10.4,20.3,309.9,20.1,63.1,Barley,1
22.4,9.8,21.8,231.5,27.5,81.0,Cabbage,1
19.2,18.5,24.0,276.4,24.8,85.2,Cabbage,1
20.9,7.3,19.3,305.0,23.3,84.5,Wheat,1
34.4,9.0,23.1,50.0,19.1,42.7,Rice,0
33.6,30.6,18.4,311.0,38.1,60.0,Peas,0
29.4,25.2,17.7,508.6,14.6,63.3,Onion,0
39.6,24.4,21.4,387.7,30.0,89.4,Rice,0
33.8,12.0,16.2,305.5,31.9,72.9,Wheat,0
22.1,11.2,16.4,298.8,19.8,52.8,Maize,0
11.2,0.6,17.2,318.3,27.3,33.9,Potato,1
42.0,31.2,24.0,323.4,20.0,29.5,Spinach,0
18.9,17.3,27.6,136.1,36.4,71.9,Rice,1
15.8,33.5,23.2,393.7,33.8,77.5,Cotton,1
18.0,0.0,23.3,337.5,18.0,85.2,Tomato,1
12.4,18.7,7.4,308.8,43.6,57.6,Soybean,1
28.5,17.3,25.0,306.6,21.3,53.3,Spinach,0
23.2,11.7,15.4,478.5,31.4,63.7,Maize,0
39.6,29.2,23.8,239.8,24.6,69.1,Sugarcane,0
31.4,25.8,30.0,286.4,33.1,24.3,Onion,0
22.5,13.8,20.7,383.6,17.2,78.8,Tomato,1
24.5,38.6,22.9,260.0,20.5,33.5,Tomato,1
17.4,26.5,26.0,433.4,27.7,46.6,Beans,1
35.8,8.3,26.0,496.6,22.2,83.8,Carrot,0
22.5,26.8,17.2,436.4,33.6,89.2,Corn,0
21.5,14.7,20.2,193.3,26.9,22.9,Potato,0
16.4,22.7,16.2,126.7,25.2,26.0,Beans,1
12.6,19.2,24.3,248.6,34.2,80.1,Spinach,1
26.5,12.3,19.7,329.4,13.8,62.8,Potato,0
25.8,19.6,29.0,105.5,13.2,55.3,Cotton,0
30.4,23.6,18.6,340.7,22.6,41.7,Tomato,0
32.4,19.9,26.3,373.1,42.8,69.7,Sugarcane,0
39.6,31.8,22.5,329.0,15.3,42.3,Lettuce,0
22.5,30.6,16.5,419.6,32.1,76.8,Peas,1
36.1,33.9,26.5,124.0,39.4,59.7,Cotton,0
18.6,25.1,22.8,266.8,26.5,75.8,Rice,1
18.3,10.8,16.7,349.9,23.2,66.9,Lettuce,1
32.1,42.3,17.4,191.3,23.3,87.9,Wheat,0
24.0,10.1,13.8,435.6,29.0,45.4,Sugarcane,1
20.2,34.5,21.3,215.2,20.3,23.8,Corn,1
13.9,32.0,17.3,313.8,27.4,45.8,Tomato,1
19.1,17.4,21.4,473.8,24.2,74.2,Lettuce,1
31.7,13.7,14.5,388.8,22.4,89.6,Cotton,0
33.4,25.6,16.8,219.0,34.6,24.5,Potato,0
19.6,28.0,24.1,341.2,3.7,70.4,Potato,0
17.2,19.9,20.5,288.7,14.5,36.5,Sunflower,1
16.1,20.3,15.0,341.4,39.4,74.8,Tomato,1
13.0,20.7,16.5,192.9,31.4,71.8,Barley,1
24.5,11.3,20.8,413.2,23.7,84.5,Soybean,0
26.5,24.7,24.9,344.6,19.9,64.5,Tomato,0
22.4,18.4,25.0,308.9,38.7,40.9,Rice,1
26.1,19.0,25.7,252.3,20.1,68.5,Beans,0
18.4,13.9,22.6,332.3,23.6,42.0,Lettuce,1
23.9,36.4,21.6,276.8,23.6,72.6,Lettuce,1
30.8,26.8,25.9,301.7,31.4,86.9,Spinach,0
32.2,4.0,17.9,282.7,21.2,52.2,Corn,0
15.0,23.6,13.9,301.4,13.5,27.4,Corn,1
38.3,23.1,17.7,223.5,28.8,24.1,Carrot,0
34.0,34.0,28.7,395.8,21.0,35.3,Peas,0
26.7,0.0,23.2,314.9,37.8,20.9,Corn,0
5.2,19.9,20.4,381.4,20.8,22.8,Cotton,1
27.4,5.1,13.7,332.6,35.9,89.0,Spinach,0
27.0,31.3,13.3,403.7,19.4,80.0,Lettuce,0
22.8,19.2,20.6,352.8,31.7,87.4,Maize,0
33.5,35.1,18.4,348.0,18.0,70.9,Peas,0
23.6,15.0,22.2,363.5,49.9,27.0,Beans,1
38.2,3.9,27.5,274.6,15.8,88.3,Spinach,0
22.5,17.5,22.9,301.3,32.5,42.2,Lettuce,1
38.0,24.4,18.8,314.6,25.7,86.4,Carrot,0
27.0,9.1,20.0,346.5,34.7,29.5,Beans,0
27.9,33.1,18.6,216.1,25.9,79.0,Spinach,0
8.8,32.9,23.3,436.4,13.5,52.8,Rice,1
28.3,25.1,9.3,510.0,20.4,74.2,Sugarcane,1
15.7,7.9,24.2,312.5,13.5,24.6,Onion,1
28.9,12.1,27.0,223.8,38.8,73.9,Tomato,0
12.3,24.6,15.4,300.1,12.2,76.0,Onion,1
39.4,11.7,13.1,245.7,20.5,43.2,Beans,0
22.9,31.2,21.5,353.5,33.5,77.1,Sugarcane,1
45.0,22.3,10.1,248.0,25.8,31.2,Wheat,0
43.5,26.3,18.6,327.8,12.6,69.5,Spinach,0
26.8,24.8,17.0,227.5,21.6,44.5,Peas,0
27.4,37.0,24.2,216.2,27.5,46.2,Wheat,0
29.2,23.9,14.0,131.6,25.5,80.7,Potato,0
35.0,24.2,16.6,349.6,18.3,68.5,Onion,0
20.9,12.0,25.9,194.9,19.5,70.3,Carrot,1
30.8,12.5,23.0,253.4,20.2,45.6,Lettuce,0
5.6,25.3,19.8,293.3,19.3,30.1,Sunflower,1
34.1,22.8,16.1,409.7,13.4,78.4,Maize,0
39.6,2.5,27.8,343.7,15.3,37.9,Sunflower,0
34.2,1.2,22.1,280.9,25.6,53.9,Spinach,0
19.6,23.2,22.1,322.7,33.6,70.0,Lettuce,1
16.3,28.5,24.2,512.9,26.9,55.8,Carrot,1
24.4,34.1,25.6,260.1,11.8,55.5,Soybean,0
24.4,23.8,21.7,366.5,17.6,71.2,Sunflower,0
30.4,32.6,22.4,363.2,28.8,33.4,Corn,0
26.0,9.5,20.4,525.9,31.5,89.8,Maize,0
29.9,23.8,18.3,366.2,14.9,73.4,Corn,0
34.1,16.5,27.7,343.9,30.2,46.4,Carrot,0
34.4,11.2,22.1,355.7,12.6,72.2,Cabbage,0
28.2,28.7,22.2,95.9,28.6,73.9,Onion,0
29.2,18.7,18.0,203.8,34.5,51.1,Potato,0
17.6,20.2,12.4,366.7,26.4,55.0,Tomato,1
37.3,26.2,28.1,280.4,26.0,41.7,Spinach,0
27.2,39.0,17.3,195.8,24.2,24.1,Corn,0
17.7,15.9,16.4,368.4,19.1,61.1,Beans,1
16.0,15.9,12.4,376.9,22.3,75.1,Carrot,1
37.7,9.8,21.5,412.1,30.6,60.0,Rice,0
33.0,30.9,19.3,253.8,17.4,22.0,Onion,0
38.0,17.8,16.4,375.0,22.3,81.8,Soybean,0
14.3,11.3,20.5,192.8,24.3,25.6,Peas,1
16.4,10.5,17.6,315.9,27.6,71.1,Maize,1
34.2,24.5,25.9,298.6,18.7,26.0,Corn,0
20.7,2.8,21.5,367.5,37.0,78.0,Potato,0
33.6,20.3,16.2,413.3,16.8,70.6,Cabbage,0
13.1,28.3,17.7,238.2,20.9,20.6,Lettuce,1
13.8,20.6,20.1,83.0,17.7,74.8,Carrot,1
15.3,28.5,20.3,365.0,24.3,87.6,Cotton,1
20.7,12.5,22.9,372.2,19.8,26.5,Potato,0
19.5,22.7,17.5,275.6,13.3,78.6,Tomato,1
36.3,32.9,15.9,264.2,9.8,54.9,Onion,0
35.4,7.6,25.0,485.8,24.5,44.9,Peas,0
14.9,19.6,24.1,296.4,22.7,77.4,Beans,1
19.3,27.2,29.5,215.2,28.9,68.3,Sugarcane,1
17.9,11.7,19.4,362.1,22.6,60.2,Carrot,1
38.0,12.1,17.6,299.4,14.3,84.5,Potato,0
42.7,4.3,16.0,330.9,26.7,73.4,Spinach,0
33.1,20.1,22.7,183.8,16.9,36.7,Maize,0
29.3,9.1,24.3,284.4,32.1,77.0,Rice,1
21.7,28.1,22.2,377.8,19.0,35.9,Beans,1
35.8,5.7,34.1,134.6,25.1,68.0,Cotton,0
33.5,16.8,26.8,391.3,26.7,28.6,Corn,0
27.4,32.4,26.6,211.6,23.8,47.3,Cotton,0
30.9,29.5,21.5,335.3,32.8,47.4,Beans,0
29.1,21.1,19.1,469.9,21.7,67.8,Peas,0
29.4,8.9,13.3,388.4,21.3,37.2,Sunflower,0
45.0,21.9,24.5,280.9,29.3,67.4,Spinach,0
15.4,23.1,23.8,309.9,15.1,48.0,Sugarcane,1
13.1,12.4,26.7,369.9,20.9,62.5,Sugarcane,1
21.0,6.9,11.5,215.3,26.6,67.2,Peas,1
24.9,11.8,16.3,307.2,42.2,22.1,Peas,1
27.1,41.4,24.4,173.8,36.3,67.8,Sugarcane,1
15.6,39.1,15.3,458.6,25.3,35.1,Spinach,1
32.4,18.1,29.3,326.5,21.4,31.9,Beans,0
30.9,16.1,21.6,339.8,13.6,38.5,Barley,0
28.4,21.2,15.4,128.9,22.0,84.8,Sugarcane,1
39.8,21.8,19.7,152.7,21.7,32.4,Barley,0
32.6,0.0,12.4,170.1,11.0,32.6,Sunflower,0
22.2,25.6,22.5,391.4,28.8,70.4,Rice,1
24.0,27.5,23.4,171.4,36.8,41.3,Potato,0
10.8,26.0,29.3,278.7,22.9,40.3,Lettuce,1
45.0,30.2,15.0,417.3,27.0,67.1,Cabbage,0
43.9,10.9,14.8,267.6,22.9,36.3,Beans,0
45.0,2.1,21.1,271.5,19.8,75.4,Potato,0
23.2,26.6,24.9,388.8,17.6,70.2,Onion,1
18.3,20.3,21.8,478.0,20.7,83.2,Cotton,0
32.7,34.2,23.0,250.3,40.1,56.7,Maize,0
7.8,23.1,17.4,202.0,14.9,21.6,Onion,1
26.6,23.6,22.1,232.9,25.3,58.6,Sugarcane,1
32.5,33.0,20.2,133.8,35.4,31.1,Rice,0
10.3,18.8,18.0,344.2,29.7,35.5,Barley,1
5.0,40.9,22.8,223.3,16.0,43.2,Maize,1
20.0,17.0,24.8,350.6,30.8,75.5,Rice,1
25.3,16.4,26.2,346.6,11.5,52.4,Peas,0
16.3,29.6,19.2,280.9,24.4,65.5,Rice,1
22.2,17.4,26.0,369.5,27.1,23.1,Potato,0
25.0,3.0,11.2,90.3,13.7,42.9,Onion,1
27.9,7.3,15.4,116.8,19.7,88.6,Barley,0
32.2,20.0,13.6,259.1,26.8,64.4,Maize,0
33.8,9.1,12.5,124.8,31.5,45.3,Soybean,0
10.6,36.7,17.8,260.6,25.5,77.8,Sunflower,1
30.4,19.7,18.3,292.5,25.2,25.3,Soybean,0
22.0,18.8,18.8,416.3,32.0,37.0,Carrot,1
25.1,24.9,25.2,487.9,34.7,65.1,Peas,0
24.4,25.3,20.6,184.4,22.5,57.4,Spinach,1
29.3,6.3,22.8,233.5,19.0,84.4,Maize,0
15.2,13.9,18.7,392.0,33.5,43.8,Cotton,1
19.4,26.3,19.5,291.1,12.0,55.8,Wheat,1
22.7,24.2,27.1,399.9,17.7,61.2,Beans,1
25.9,22.1,14.2,183.9,25.5,77.3,Onion,0
25.8,33.5,22.3,232.3,34.7,46.0,Peas,0
31.8,7.8,18.8,140.2,14.4,81.3,Sunflower,0
24.1,16.0,23.1,299.0,29.6,57.1,Soybean,0
5.0,15.5,19.9,280.4,36.7,85.7,Corn,1
13.8,21.2,22.8,258.6,20.0,45.5,Carrot,1
